//Address	bits	rw	Name	att_bits	att_enc	bin_enc	
0002	0	R/W	CDR_SWAP_MODE_EN	0	0	0	
					1	1	
							
							
0003	15:11	R/W	RXBUFRESET_TIME	4:0	0-31	0-31	
0003	10	R/W	CFOK_PWRSVE_EN	0	0-1	0-1	
0003	9	R/W	EYE_SCAN_SWAP_EN	0	0	0	
					1	1	
							
							
0003	8:5	R/W	RX_DATA_WIDTH	3:0	128	8	
					16	2	
					160	9	
					20	3	
					32	4	
					40	5	
					64	6	
					80	7	
							
							
0003	4:0	R/W	RXCDRFREQRESET_TIME	4:0	0-31	0-31	
0004	15:11	R/W	RXCDRPHRESET_TIME	4:0	0-31	0-31	
0004	10:8	R/W	PCI3_RX_ELECIDLE_H2L_DISABLE	2:0	0-7	0-7	
0004	7:1	R/W	RXDFELPMRESET_TIME	6:0	0-127	0-127	
0004	0	R/W	RX_FABINT_USRCLK_FLOP	0	0-1	0-1	
0005	15:11	R/W	RXPMARESET_TIME	4:0	0-31	0-31	
0005	10	R/W	PCI3_RX_ELECIDLE_LP4_DISABLE	0	0-1	0-1	
0005	9	R/W	PCI3_RX_ELECIDLE_EI2_ENABLE	0	0-1	0-1	
0005	8	R/W	PCI3_RX_FIFO_DISABLE	0	0-1	0-1	
0005	7:3	R/W	RXPCSRESET_TIME	4:0	0-31	0-31	
							
0005	2:0	R/W	RXELECIDLE_CFG	2:0	SIGCFG_1	0	
					SIGCFG_12	6	
					SIGCFG_16	7	
					SIGCFG_2	1	
					SIGCFG_3	2	
					SIGCFG_4	3	
					SIGCFG_6	4	
					SIGCFG_8	5	
							
							
0006	15:0	R/W	RXDFE_HB_CFG1	15:0	0-65535	0-65535	
0009	15:11	R/W	TXPMARESET_TIME	4:0	0-31	0-31	
0009	10	R/W	RX_PMA_POWER_SAVE	0	0-1	0-1	
0009	9	R/W	TX_PMA_POWER_SAVE	0	0-1	0-1	
0009	8	R/W	SRSTMODE	0	0-1	0-1	
0009	7:3	R/W	TXPCSRESET_TIME	4:0	0-31	0-31	
000B	9:8	R/W	RXPMACLK_SEL	1:0	CROSSING	2	
					DATA	0	
					EYESCAN	1	
							
							
000B	4	R/W	TX_FABINT_USRCLK_FLOP	0	0-1	0-1	
							
000C	11:10	R/W	TX_PROGCLK_SEL	1:0	CPLL	2	
					POSTPI	0	
					PREPI	1	
							
							
000C	9:5	R/W	RXISCANRESET_TIME	4:0	0-31	0-31	
000E	15:0	R/W	RXCDR_CFG0	15:0	0-65535	0-65535	
000F	15:0	R/W	RXCDR_CFG1	15:0	0-65535	0-65535	
0010	15:0	R/W	RXCDR_CFG2	15:0	0-65535	0-65535	
0011	15:0	R/W	RXCDR_CFG3	15:0	0-65535	0-65535	
0012	15:0	R/W	RXCDR_CFG4	15:0	0-65535	0-65535	
0013	15:0	R/W	RXCDR_LOCK_CFG0	15:0	0-65535	0-65535	
							
0014	15:12	R/W	CHAN_BOND_MAX_SKEW	3:0	1	1	
					10	10	
					11	11	
					12	12	
					13	13	
					14	14	
					2	2	
					3	3	
					4	4	
					5	5	
					6	6	
					7	7	
					8	8	
					9	9	
							
							
							
0014	11:10	R/W	CHAN_BOND_SEQ_LEN	1:0	1	0	
					2	1	
					3	2	
					4	3	
							
							
0014	9:0	R/W	CHAN_BOND_SEQ_1_1	9:0	0-1023	0-1023	
0015	15:10	R/W	PCI3_RX_ELECIDLE_HI_COUNT	5:0	0-63	0-63	
0015	9:0	R/W	CHAN_BOND_SEQ_1_3	9:0	0-1023	0-1023	
0016	15:10	R/W	PCI3_RX_ELECIDLE_H2L_COUNT	5:0	0-63	0-63	
0016	9:0	R/W	CHAN_BOND_SEQ_1_4	9:0	0-1023	0-1023	
0017	15:10	R/W	RX_BUFFER_CFG	5:0	0-63	0-63	
0017	9	R/W	RX_DEFER_RESET_BUF_EN	0	FALSE	0	
					TRUE	1	
							
							
0017	8:7	R/W	OOBDIVCTL	1:0	0-3	0-3	
							
0017	6:5	R/W	PCI3_AUTO_REALIGN	1:0	FRST_SMPL	0	
					OVR_1K_BLK	3	
					OVR_64_BLK	2	
					OVR_8_BLK	1	
							
							
0017	4	R/W	PCI3_PIPE_RX_ELECIDLE	0	0-1	0-1	
0018	15:12	R/W	CHAN_BOND_SEQ_1_ENABLE	3:0	0-15	0-15	
0018	11:10	R/W	PCI3_RX_ASYNC_EBUF_BYPASS	1:0	0-3	0-3	
0018	9:0	R/W	CHAN_BOND_SEQ_2_1	9:0	0-1023	0-1023	
0019	9:0	R/W	CHAN_BOND_SEQ_2_2	9:0	0-1023	0-1023	
001A	9:0	R/W	CHAN_BOND_SEQ_2_3	9:0	0-1023	0-1023	
001B	9:0	R/W	CHAN_BOND_SEQ_2_4	9:0	0-1023	0-1023	
001C	15:12	R/W	CHAN_BOND_SEQ_2_ENABLE	3:0	0-15	0-15	
001C	11	R/W	CHAN_BOND_SEQ_2_USE	0	FALSE	0	
					TRUE	1	
							
							
							
001C	6	R/W	CLK_COR_KEEP_IDLE	0	FALSE	0	
					TRUE	1	
							
							
001C	5:0	R/W	CLK_COR_MIN_LAT	5:0	10	10	
					11	11	
					12	12	
					13	13	
					14	14	
					15	15	
					16	16	
					17	17	
					18	18	
					19	19	
					20	20	
					21	21	
					22	22	
					23	23	
					24	24	
					25	25	
					26	26	
					27	27	
					28	28	
					29	29	
					3	3	
					30	30	
					31	31	
					32	32	
					33	33	
					34	34	
					35	35	
					36	36	
					37	37	
					38	38	
					39	39	
					4	4	
					40	40	
					41	41	
					42	42	
					43	43	
					44	44	
					45	45	
					46	46	
					47	47	
					48	48	
					49	49	
					5	5	
					50	50	
					51	51	
					52	52	
					53	53	
					54	54	
					55	55	
					56	56	
					57	57	
					58	58	
					59	59	
					6	6	
					60	60	
					61	61	
					62	62	
					63	63	
					7	7	
					8	8	
					9	9	
							
							
							
001D	15:10	R/W	CLK_COR_MAX_LAT	5:0	10	10	
					11	11	
					12	12	
					13	13	
					14	14	
					15	15	
					16	16	
					17	17	
					18	18	
					19	19	
					20	20	
					21	21	
					22	22	
					23	23	
					24	24	
					25	25	
					26	26	
					27	27	
					28	28	
					29	29	
					3	3	
					30	30	
					31	31	
					32	32	
					33	33	
					34	34	
					35	35	
					36	36	
					37	37	
					38	38	
					39	39	
					4	4	
					40	40	
					41	41	
					42	42	
					43	43	
					44	44	
					45	45	
					46	46	
					47	47	
					48	48	
					49	49	
					5	5	
					50	50	
					51	51	
					52	52	
					53	53	
					54	54	
					55	55	
					56	56	
					57	57	
					58	58	
					59	59	
					6	6	
					60	60	
					7	7	
					8	8	
					9	9	
							
							
							
001D	9	R/W	CLK_COR_PRECEDENCE	0	FALSE	0	
					TRUE	1	
							
							
001D	8:4	R/W	CLK_COR_REPEAT_WAIT	4:0	0	0	
					1	1	
					10	10	
					11	11	
					12	12	
					13	13	
					14	14	
					15	15	
					16	16	
					17	17	
					18	18	
					19	19	
					2	2	
					20	20	
					21	21	
					22	22	
					23	23	
					24	24	
					25	25	
					26	26	
					27	27	
					28	28	
					29	29	
					3	3	
					30	30	
					31	31	
					4	4	
					5	5	
					6	6	
					7	7	
					8	8	
					9	9	
							
							
001D	3:2	R/W	CLK_COR_SEQ_LEN	1:0	1	0	
					2	1	
					3	2	
					4	3	
							
							
							
001D	0	R/W	CHAN_BOND_KEEP_ALIGN	0	FALSE	0	
					TRUE	1	
							
							
001E	9:0	R/W	CLK_COR_SEQ_1_1	9:0	0-1023	0-1023	
001F	9:0	R/W	CLK_COR_SEQ_1_2	9:0	0-1023	0-1023	
0020	9:0	R/W	CLK_COR_SEQ_1_3	9:0	0-1023	0-1023	
0021	9:0	R/W	CLK_COR_SEQ_1_4	9:0	0-1023	0-1023	
0022	15:12	R/W	CLK_COR_SEQ_1_ENABLE	3:0	0-15	0-15	
0022	9:0	R/W	CLK_COR_SEQ_2_1	9:0	0-1023	0-1023	
0023	9:0	R/W	CLK_COR_SEQ_2_2	9:0	0-1023	0-1023	
0024	15:12	R/W	CLK_COR_SEQ_2_ENABLE	3:0	0-15	0-15	
0024	11	R/W	CLK_COR_SEQ_2_USE	0	FALSE	0	
					TRUE	1	
							
							
							
0024	10	R/W	CLK_CORRECT_USE	0	FALSE	0	
					TRUE	1	
							
							
0024	9:0	R/W	CLK_COR_SEQ_2_3	9:0	0-1023	0-1023	
0025	9:0	R/W	CLK_COR_SEQ_2_4	9:0	0-1023	0-1023	
0026	15:0	R/W	RXDFE_HE_CFG0	15:0	0-65535	0-65535	
							
0027	15:13	R/W	ALIGN_COMMA_WORD	2:0	1	1	
					2	2	
					4	4	
							
							
							
0027	12	R/W	ALIGN_COMMA_DOUBLE	0	FALSE	0	
					TRUE	1	
							
							
							
0027	11	R/W	SHOW_REALIGN_COMMA	0	FALSE	0	
					TRUE	1	
							
							
0027	9:0	R/W	ALIGN_COMMA_ENABLE	9:0	0-1023	0-1023	
0028	15:8	R/W	CPLL_FBDIV	7:0	1	16	
					10	7	
					12	13	
					16	14	
					2	0	
					20	15	
					3	1	
					4	2	
					5	3	
					6	5	
					8	6	
							
							
							
0028	7	R/W	CPLL_FBDIV_45	0	4	0	
					5	1	
							
							
0028	3:0	R/W	TXDRVBIAS_N	3:0	0-15	0-15	
0029	15:0	R/W	CPLL_LOCK_CFG	15:0	0-65535	0-65535	
							
002A	15:11	R/W	CPLL_REFCLK_DIV	4:0	1	16	
					10	7	
					12	13	
					16	14	
					2	0	
					20	15	
					3	1	
					4	2	
					5	3	
					6	5	
					8	6	
							
							
							
002A	6:5	R/W	SATA_CPLL_CFG	1:0	VCO_1500MHZ	1	
					VCO_3000MHZ	0	
					VCO_6000MHZ	3	
					VCO_750MHZ	2	
							
							
002A	4:0	R/W	A_TXDIFFCTRL	4:0	0-31	0-31	
002B	15:0	R/W	CPLL_INIT_CFG0	15:0	0	0	
					1	1	
					0	0	
					1	1	
					2	2	
					3	3	
					4	4	
					5	5	
					6	6	
					7	7	
							
							
							
002C	15	R/W	DEC_PCOMMA_DETECT	0	FALSE	0	
					TRUE	1	
							
							
002C	11:7	R/W	TX_DIVRESET_TIME	4:0	0-31	0-31	
002C	6:2	R/W	RX_DIVRESET_TIME	4:0	0-31	0-31	
002C	1	R/W	A_TXPROGDIVRESET	0	0-1	0-1	
002C	0	R/W	A_RXPROGDIVRESET	0	0-1	0-1	
002D	15:0	R/W	RXCDR_LOCK_CFG1	15:0	0-65535	0-65535	
002E	15:0	R/W	RXCFOK_CFG1	15:0	0-65535	0-65535	
002F	15:0	R/W	RXDFE_H2_CFG0	15:0	0-65535	0-65535	
0030	15:0	R/W	RXDFE_H2_CFG1	15:0	0-65535	0-65535	
0031	15:0	R/W	RXCFOK_CFG2	15:0	0-65535	0-65535	
0032	15:0	R/W	RXLPM_CFG	15:0	0-65535	0-65535	
0033	15:0	R/W	RXLPM_KH_CFG0	15:0	0-65535	0-65535	
0034	15:0	R/W	RXLPM_KH_CFG1	15:0	0-65535	0-65535	
0035	15:0	R/W	RXDFELPM_KL_CFG0	15:0	0-65535	0-65535	
0036	15:0	R/W	RXDFELPM_KL_CFG1	15:0	0-65535	0-65535	
0037	15:0	R/W	RXLPM_OS_CFG0	15:0	0-65535	0-65535	
0038	15:0	R/W	RXLPM_OS_CFG1	15:0	0-65535	0-65535	
0039	15:0	R/W	RXLPM_GC_CFG	15:0	0-65535	0-65535	
003A	15:8	R/W	DMONITOR_CFG1	7:0	0-255	0-255	
003C	15:10	R/W	ES_CONTROL	5:0	0-63	0-63	
003C	9	R/W	ES_ERRDET_EN	0	FALSE	0	
					TRUE	1	
							
							
003C	8	R/W	ES_EYE_SCAN_EN	0	FALSE	0	
					TRUE	1	
							
							
003C	4:0	R/W	ES_PRESCALE	4:0	0-31	0-31	
003D	15:0	R/W	RXDFE_HC_CFG0	15:0	0-65535	0-65535	
							
003E	15:0	R/W	TX_PROGDIV_CFG	15:0	0	16'b1000000000000000	
					10	16'b1110000001100000	
					100	16'b1110000001101111	
